tid_tw,id_global,date,tw_id,partition_id,thing_type,size_category,base_color,state
T20260409_0019_TW2809,T20260409_0019,2026-04-09,TW2809,1,Backpack,Medium,Black,Stationary
T20260409_0001_TW2809,T20260409_0001,2026-04-09,TW2809,1,Box,Medium,Green,Carried
T20260409_0017_TW2809,T20260409_0017,2026-04-09,TW2809,1,Bag,Small,Black,Stationary
T20260409_0008_TW2809,T20260409_0008,2026-04-09,TW2809,1,Backpack,Medium,Black,Stationary
T20260409_0012_TW2809,T20260409_0012,2026-04-09,TW2809,1,Handbag,Large,Green,Stationary
T20260409_0016_TW2809,T20260409_0016,2026-04-09,TW2809,1,Bag,Medium,Red,Carried
T20260409_0005_TW2809,T20260409_0005,2026-04-09,TW2809,1,Backpack,Medium,Black,Stationary
T20260409_0010_TW2809,T20260409_0010,2026-04-09,TW2809,1,Suitcase,Medium,Black,Stationary
T20260409_0011_TW2809,T20260409_0011,2026-04-09,TW2809,1,Suitcase,Medium,Blue,Stationary
T20260409_0015_TW2809,T20260409_0015,2026-04-09,TW2809,1,Handbag,Small,Black,Carried
T20260409_0014_TW2809,T20260409_0014,2026-04-09,TW2809,1,Handbag,Large,Red,Carried
T20260409_0013_TW2809,T20260409_0013,2026-04-09,TW2809,1,Backpack,Small,Brown,Carried
T20260409_0020_TW2809,T20260409_0020,2026-04-09,TW2809,1,Bag,Small,White,Stationary
T20260409_0007_TW2809,T20260409_0007,2026-04-09,TW2809,1,Backpack,Small,Blue,Carried
T20260409_0002_TW2809,T20260409_0002,2026-04-09,TW2809,1,Box,Medium,White,Carried
T20260409_0006_TW2809,T20260409_0006,2026-04-09,TW2809,1,Handbag,Medium,Blue,Stationary
T20260409_0004_TW2809,T20260409_0004,2026-04-09,TW2809,1,Box,Medium,Green,Carried
T20260409_0003_TW2809,T20260409_0003,2026-04-09,TW2809,1,Backpack,Large,Brown,Stationary
T20260409_0019_TW2810,T20260409_0019,2026-04-09,TW2810,1,Backpack,Medium,Black,Stationary
T20260409_0017_TW2810,T20260409_0017,2026-04-09,TW2810,1,Bag,Small,Black,Stationary
T20260409_0013_TW2810,T20260409_0013,2026-04-09,TW2810,1,Backpack,Small,Brown,Stationary
T20260409_0006_TW2810,T20260409_0006,2026-04-09,TW2810,1,Handbag,Medium,Blue,Carried
T20260409_0012_TW2810,T20260409_0012,2026-04-09,TW2810,1,Handbag,Large,Green,Stationary
T20260409_0018_TW2810,T20260409_0018,2026-04-09,TW2810,1,Backpack,Large,Gray,Stationary
T20260409_0010_TW2810,T20260409_0010,2026-04-09,TW2810,1,Suitcase,Medium,Black,Carried
T20260409_0001_TW2810,T20260409_0001,2026-04-09,TW2810,1,Box,Medium,Green,Stationary
T20260409_0003_TW2810,T20260409_0003,2026-04-09,TW2810,1,Backpack,Large,Brown,Stationary
T20260409_0004_TW2810,T20260409_0004,2026-04-09,TW2810,1,Box,Medium,Green,Stationary
T20260409_0016_TW2810,T20260409_0016,2026-04-09,TW2810,1,Bag,Medium,Red,Stationary
T20260409_0020_TW2810,T20260409_0020,2026-04-09,TW2810,1,Bag,Small,White,Carried
T20260409_0007_TW2810,T20260409_0007,2026-04-09,TW2810,1,Backpack,Small,Blue,Stationary
T20260409_0008_TW2810,T20260409_0008,2026-04-09,TW2810,1,Backpack,Medium,Black,Stationary
T20260409_0002_TW2810,T20260409_0002,2026-04-09,TW2810,1,Box,Medium,White,Stationary
T20260409_0011_TW2810,T20260409_0011,2026-04-09,TW2810,1,Suitcase,Medium,Blue,Stationary
T20260409_0015_TW2810,T20260409_0015,2026-04-09,TW2810,1,Handbag,Small,Black,Carried
T20260409_0009_TW2810,T20260409_0009,2026-04-09,TW2810,1,Backpack,Small,Black,Carried
T20260409_0005_TW2810,T20260409_0005,2026-04-09,TW2810,1,Backpack,Medium,Black,Stationary
T20260409_0014_TW2810,T20260409_0014,2026-04-09,TW2810,1,Handbag,Large,Red,Stationary
T20260409_0001_TW2811,T20260409_0001,2026-04-09,TW2811,1,Box,Medium,Green,Carried
T20260409_0017_TW2811,T20260409_0017,2026-04-09,TW2811,1,Bag,Small,Black,Carried
T20260409_0012_TW2811,T20260409_0012,2026-04-09,TW2811,1,Handbag,Large,Green,Carried
T20260409_0004_TW2811,T20260409_0004,2026-04-09,TW2811,1,Box,Medium,Green,Stationary
T20260409_0005_TW2811,T20260409_0005,2026-04-09,TW2811,1,Backpack,Medium,Black,Stationary
T20260409_0020_TW2811,T20260409_0020,2026-04-09,TW2811,1,Bag,Small,White,Stationary
T20260409_0016_TW2811,T20260409_0016,2026-04-09,TW2811,1,Bag,Medium,Red,Carried
T20260409_0008_TW2811,T20260409_0008,2026-04-09,TW2811,1,Backpack,Medium,Black,Carried
T20260409_0007_TW2811,T20260409_0007,2026-04-09,TW2811,1,Backpack,Small,Blue,Carried
T20260409_0011_TW2811,T20260409_0011,2026-04-09,TW2811,1,Suitcase,Medium,Blue,Stationary
T20260409_0019_TW2811,T20260409_0019,2026-04-09,TW2811,1,Backpack,Medium,Black,Stationary
T20260409_0002_TW2811,T20260409_0002,2026-04-09,TW2811,1,Box,Medium,White,Stationary
T20260409_0009_TW2811,T20260409_0009,2026-04-09,TW2811,1,Backpack,Small,Black,Carried
T20260409_0010_TW2811,T20260409_0010,2026-04-09,TW2811,1,Suitcase,Medium,Black,Carried
T20260409_0018_TW2811,T20260409_0018,2026-04-09,TW2811,1,Backpack,Large,Gray,Stationary
T20260409_0003_TW2811,T20260409_0003,2026-04-09,TW2811,1,Backpack,Large,Brown,Stationary
T20260409_0014_TW2811,T20260409_0014,2026-04-09,TW2811,1,Handbag,Large,Red,Stationary
T20260409_0013_TW2811,T20260409_0013,2026-04-09,TW2811,1,Backpack,Small,Brown,Carried
T20260409_0015_TW2811,T20260409_0015,2026-04-09,TW2811,1,Handbag,Small,Black,Carried
T20260409_0006_TW2811,T20260409_0006,2026-04-09,TW2811,1,Handbag,Medium,Blue,Stationary
T20260409_0008_TW2812,T20260409_0008,2026-04-09,TW2812,1,Backpack,Medium,Black,Stationary
T20260409_0004_TW2812,T20260409_0004,2026-04-09,TW2812,1,Box,Medium,Green,Stationary
T20260409_0002_TW2812,T20260409_0002,2026-04-09,TW2812,1,Box,Medium,White,Carried
T20260409_0010_TW2812,T20260409_0010,2026-04-09,TW2812,1,Suitcase,Medium,Black,Carried
T20260409_0017_TW2812,T20260409_0017,2026-04-09,TW2812,1,Bag,Small,Black,Stationary
T20260409_0019_TW2812,T20260409_0019,2026-04-09,TW2812,1,Backpack,Medium,Black,Stationary
T20260409_0015_TW2812,T20260409_0015,2026-04-09,TW2812,1,Handbag,Small,Black,Stationary
T20260409_0013_TW2812,T20260409_0013,2026-04-09,TW2812,1,Backpack,Small,Brown,Stationary
T20260409_0006_TW2812,T20260409_0006,2026-04-09,TW2812,1,Handbag,Medium,Blue,Carried
T20260409_0005_TW2812,T20260409_0005,2026-04-09,TW2812,1,Backpack,Medium,Black,Stationary
T20260409_0014_TW2812,T20260409_0014,2026-04-09,TW2812,1,Handbag,Large,Red,Carried
T20260409_0020_TW2812,T20260409_0020,2026-04-09,TW2812,2,Bag,Small,White,Carried
T20260409_0016_TW2812,T20260409_0016,2026-04-09,TW2812,2,Bag,Medium,Red,Stationary
T20260409_0009_TW2812,T20260409_0009,2026-04-09,TW2812,2,Backpack,Small,Black,Stationary
T20260409_0018_TW2812,T20260409_0018,2026-04-09,TW2812,2,Backpack,Large,Gray,Carried
T20260409_0011_TW2812,T20260409_0011,2026-04-09,TW2812,2,Suitcase,Medium,Blue,Stationary
T20260409_0003_TW2812,T20260409_0003,2026-04-09,TW2812,2,Backpack,Large,Brown,Carried
T20260409_0007_TW2812,T20260409_0007,2026-04-09,TW2812,2,Backpack,Small,Blue,Stationary
T20260409_0012_TW2812,T20260409_0012,2026-04-09,TW2812,2,Handbag,Large,Green,Stationary
T20260409_0001_TW2812,T20260409_0001,2026-04-09,TW2812,2,Box,Medium,Green,Carried
T20260409_0009_TW2813,T20260409_0009,2026-04-09,TW2813,1,Backpack,Small,Black,Carried
T20260409_0003_TW2813,T20260409_0003,2026-04-09,TW2813,1,Backpack,Large,Brown,Carried
T20260409_0015_TW2813,T20260409_0015,2026-04-09,TW2813,1,Handbag,Small,Black,Stationary
T20260409_0014_TW2813,T20260409_0014,2026-04-09,TW2813,1,Handbag,Large,Red,Carried
T20260409_0018_TW2813,T20260409_0018,2026-04-09,TW2813,1,Backpack,Large,Gray,Carried
T20260409_0005_TW2813,T20260409_0005,2026-04-09,TW2813,1,Backpack,Medium,Black,Carried
T20260409_0017_TW2813,T20260409_0017,2026-04-09,TW2813,1,Bag,Small,Black,Carried
T20260409_0002_TW2813,T20260409_0002,2026-04-09,TW2813,1,Box,Medium,White,Stationary
T20260409_0011_TW2813,T20260409_0011,2026-04-09,TW2813,1,Suitcase,Medium,Blue,Stationary
T20260409_0001_TW2813,T20260409_0001,2026-04-09,TW2813,1,Box,Medium,Green,Stationary
T20260409_0004_TW2813,T20260409_0004,2026-04-09,TW2813,1,Box,Medium,Green,Carried
T20260409_0012_TW2813,T20260409_0012,2026-04-09,TW2813,1,Handbag,Large,Green,Stationary
T20260409_0007_TW2813,T20260409_0007,2026-04-09,TW2813,1,Backpack,Small,Blue,Carried
T20260409_0019_TW2813,T20260409_0019,2026-04-09,TW2813,1,Backpack,Medium,Black,Stationary
T20260409_0013_TW2813,T20260409_0013,2026-04-09,TW2813,1,Backpack,Small,Brown,Carried
T20260409_0010_TW2813,T20260409_0010,2026-04-09,TW2813,1,Suitcase,Medium,Black,Carried
T20260409_0006_TW2813,T20260409_0006,2026-04-09,TW2813,1,Handbag,Medium,Blue,Carried
T20260409_0020_TW2813,T20260409_0020,2026-04-09,TW2813,1,Bag,Small,White,Carried
T20260409_0016_TW2813,T20260409_0016,2026-04-09,TW2813,2,Bag,Medium,Red,Carried
T20260409_0008_TW2813,T20260409_0008,2026-04-09,TW2813,2,Backpack,Medium,Black,Carried
T20260409_0008_TW2814,T20260409_0008,2026-04-09,TW2814,1,Backpack,Medium,Black,Stationary
T20260409_0006_TW2814,T20260409_0006,2026-04-09,TW2814,1,Handbag,Medium,Blue,Carried
T20260409_0018_TW2814,T20260409_0018,2026-04-09,TW2814,1,Backpack,Large,Gray,Carried
T20260409_0019_TW2814,T20260409_0019,2026-04-09,TW2814,1,Backpack,Medium,Black,Stationary
T20260409_0010_TW2814,T20260409_0010,2026-04-09,TW2814,1,Suitcase,Medium,Black,Stationary
T20260409_0012_TW2814,T20260409_0012,2026-04-09,TW2814,1,Handbag,Large,Green,Stationary
T20260409_0001_TW2814,T20260409_0001,2026-04-09,TW2814,1,Box,Medium,Green,Stationary
T20260409_0003_TW2814,T20260409_0003,2026-04-09,TW2814,1,Backpack,Large,Brown,Carried
T20260409_0004_TW2814,T20260409_0004,2026-04-09,TW2814,1,Box,Medium,Green,Stationary
T20260409_0017_TW2814,T20260409_0017,2026-04-09,TW2814,1,Bag,Small,Black,Stationary
T20260409_0002_TW2814,T20260409_0002,2026-04-09,TW2814,1,Box,Medium,White,Carried
T20260409_0014_TW2814,T20260409_0014,2026-04-09,TW2814,1,Handbag,Large,Red,Stationary
T20260409_0016_TW2814,T20260409_0016,2026-04-09,TW2814,1,Bag,Medium,Red,Stationary
T20260409_0020_TW2814,T20260409_0020,2026-04-09,TW2814,1,Bag,Small,White,Stationary
T20260409_0013_TW2814,T20260409_0013,2026-04-09,TW2814,1,Backpack,Small,Brown,Carried
T20260409_0011_TW2814,T20260409_0011,2026-04-09,TW2814,1,Suitcase,Medium,Blue,Stationary
T20260409_0009_TW2814,T20260409_0009,2026-04-09,TW2814,1,Backpack,Small,Black,Carried
T20260409_0005_TW2814,T20260409_0005,2026-04-09,TW2814,1,Backpack,Medium,Black,Stationary
T20260409_0007_TW2814,T20260409_0007,2026-04-09,TW2814,2,Backpack,Small,Blue,Carried
T20260409_0015_TW2814,T20260409_0015,2026-04-09,TW2814,2,Handbag,Small,Black,Carried
T20260409_0011_TW2815,T20260409_0011,2026-04-09,TW2815,1,Suitcase,Medium,Blue,Carried
T20260409_0008_TW2815,T20260409_0008,2026-04-09,TW2815,1,Backpack,Medium,Black,Stationary
T20260409_0007_TW2815,T20260409_0007,2026-04-09,TW2815,1,Backpack,Small,Blue,Carried
T20260409_0010_TW2815,T20260409_0010,2026-04-09,TW2815,1,Suitcase,Medium,Black,Carried
T20260409_0002_TW2815,T20260409_0002,2026-04-09,TW2815,1,Box,Medium,White,Stationary
T20260409_0005_TW2815,T20260409_0005,2026-04-09,TW2815,1,Backpack,Medium,Black,Stationary
T20260409_0013_TW2815,T20260409_0013,2026-04-09,TW2815,1,Backpack,Small,Brown,Stationary
T20260409_0006_TW2815,T20260409_0006,2026-04-09,TW2815,1,Handbag,Medium,Blue,Carried
T20260409_0004_TW2815,T20260409_0004,2026-04-09,TW2815,1,Box,Medium,Green,Carried
T20260409_0003_TW2815,T20260409_0003,2026-04-09,TW2815,1,Backpack,Large,Brown,Carried
T20260409_0020_TW2815,T20260409_0020,2026-04-09,TW2815,1,Bag,Small,White,Carried
T20260409_0001_TW2815,T20260409_0001,2026-04-09,TW2815,1,Box,Medium,Green,Carried
T20260409_0015_TW2815,T20260409_0015,2026-04-09,TW2815,1,Handbag,Small,Black,Carried
T20260409_0019_TW2815,T20260409_0019,2026-04-09,TW2815,1,Backpack,Medium,Black,Carried
T20260409_0016_TW2815,T20260409_0016,2026-04-09,TW2815,1,Bag,Medium,Red,Carried
T20260409_0012_TW2815,T20260409_0012,2026-04-09,TW2815,1,Handbag,Large,Green,Stationary
T20260409_0009_TW2815,T20260409_0009,2026-04-09,TW2815,1,Backpack,Small,Black,Carried
T20260409_0017_TW2815,T20260409_0017,2026-04-09,TW2815,1,Bag,Small,Black,Carried
T20260409_0014_TW2815,T20260409_0014,2026-04-09,TW2815,2,Handbag,Large,Red,Carried
T20260409_0018_TW2815,T20260409_0018,2026-04-09,TW2815,2,Backpack,Large,Gray,Carried
T20260409_0017_TW2816,T20260409_0017,2026-04-09,TW2816,1,Bag,Small,Black,Stationary
T20260409_0011_TW2816,T20260409_0011,2026-04-09,TW2816,1,Suitcase,Medium,Blue,Carried
T20260409_0007_TW2816,T20260409_0007,2026-04-09,TW2816,1,Backpack,Small,Blue,Stationary
T20260409_0018_TW2816,T20260409_0018,2026-04-09,TW2816,1,Backpack,Large,Gray,Carried
T20260409_0003_TW2816,T20260409_0003,2026-04-09,TW2816,1,Backpack,Large,Brown,Carried
T20260409_0002_TW2816,T20260409_0002,2026-04-09,TW2816,1,Box,Medium,White,Carried
T20260409_0012_TW2816,T20260409_0012,2026-04-09,TW2816,1,Handbag,Large,Green,Carried
T20260409_0019_TW2816,T20260409_0019,2026-04-09,TW2816,1,Backpack,Medium,Black,Stationary
T20260409_0001_TW2816,T20260409_0001,2026-04-09,TW2816,1,Box,Medium,Green,Stationary
T20260409_0005_TW2816,T20260409_0005,2026-04-09,TW2816,1,Backpack,Medium,Black,Carried
T20260409_0020_TW2816,T20260409_0020,2026-04-09,TW2816,1,Bag,Small,White,Carried
T20260409_0014_TW2816,T20260409_0014,2026-04-09,TW2816,1,Handbag,Large,Red,Carried
T20260409_0004_TW2816,T20260409_0004,2026-04-09,TW2816,1,Box,Medium,Green,Carried
T20260409_0013_TW2816,T20260409_0013,2026-04-09,TW2816,1,Backpack,Small,Brown,Carried
T20260409_0010_TW2816,T20260409_0010,2026-04-09,TW2816,1,Suitcase,Medium,Black,Stationary
T20260409_0008_TW2816,T20260409_0008,2026-04-09,TW2816,1,Backpack,Medium,Black,Carried
T20260409_0016_TW2816,T20260409_0016,2026-04-09,TW2816,1,Bag,Medium,Red,Stationary
T20260409_0015_TW2816,T20260409_0015,2026-04-09,TW2816,1,Handbag,Small,Black,Stationary
T20260409_0009_TW2816,T20260409_0009,2026-04-09,TW2816,1,Backpack,Small,Black,Carried
T20260409_0006_TW2816,T20260409_0006,2026-04-09,TW2816,1,Handbag,Medium,Blue,Stationary
T20260409_0019_TW2817,T20260409_0019,2026-04-09,TW2817,1,Backpack,Medium,Black,Carried
T20260409_0001_TW2817,T20260409_0001,2026-04-09,TW2817,1,Box,Medium,Green,Stationary
T20260409_0006_TW2817,T20260409_0006,2026-04-09,TW2817,1,Handbag,Medium,Blue,Carried
T20260409_0014_TW2817,T20260409_0014,2026-04-09,TW2817,1,Handbag,Large,Red,Stationary
T20260409_0002_TW2817,T20260409_0002,2026-04-09,TW2817,1,Box,Medium,White,Stationary
T20260409_0012_TW2817,T20260409_0012,2026-04-09,TW2817,1,Handbag,Large,Green,Carried
T20260409_0011_TW2817,T20260409_0011,2026-04-09,TW2817,1,Suitcase,Medium,Blue,Carried
T20260409_0003_TW2817,T20260409_0003,2026-04-09,TW2817,1,Backpack,Large,Brown,Carried
T20260409_0008_TW2817,T20260409_0008,2026-04-09,TW2817,1,Backpack,Medium,Black,Carried
T20260409_0009_TW2817,T20260409_0009,2026-04-09,TW2817,1,Backpack,Small,Black,Carried
T20260409_0015_TW2817,T20260409_0015,2026-04-09,TW2817,1,Handbag,Small,Black,Carried
T20260409_0010_TW2817,T20260409_0010,2026-04-09,TW2817,1,Suitcase,Medium,Black,Stationary
T20260409_0020_TW2817,T20260409_0020,2026-04-09,TW2817,1,Bag,Small,White,Stationary
T20260409_0007_TW2817,T20260409_0007,2026-04-09,TW2817,1,Backpack,Small,Blue,Stationary
T20260409_0004_TW2817,T20260409_0004,2026-04-09,TW2817,1,Box,Medium,Green,Carried
T20260409_0016_TW2817,T20260409_0016,2026-04-09,TW2817,1,Bag,Medium,Red,Stationary
T20260409_0005_TW2817,T20260409_0005,2026-04-09,TW2817,1,Backpack,Medium,Black,Carried
T20260409_0018_TW2817,T20260409_0018,2026-04-09,TW2817,1,Backpack,Large,Gray,Stationary
T20260409_0017_TW2817,T20260409_0017,2026-04-09,TW2817,1,Bag,Small,Black,Stationary
T20260409_0013_TW2817,T20260409_0013,2026-04-09,TW2817,1,Backpack,Small,Brown,Stationary
T20260409_0005_TW2818,T20260409_0005,2026-04-09,TW2818,1,Backpack,Medium,Black,Carried
T20260409_0018_TW2818,T20260409_0018,2026-04-09,TW2818,1,Backpack,Large,Gray,Stationary
T20260409_0016_TW2818,T20260409_0016,2026-04-09,TW2818,1,Bag,Medium,Red,Carried
T20260409_0007_TW2818,T20260409_0007,2026-04-09,TW2818,1,Backpack,Small,Blue,Stationary
T20260409_0009_TW2818,T20260409_0009,2026-04-09,TW2818,1,Backpack,Small,Black,Stationary
T20260409_0010_TW2818,T20260409_0010,2026-04-09,TW2818,1,Suitcase,Medium,Black,Carried
T20260409_0002_TW2818,T20260409_0002,2026-04-09,TW2818,1,Box,Medium,White,Stationary
T20260409_0013_TW2818,T20260409_0013,2026-04-09,TW2818,1,Backpack,Small,Brown,Carried
T20260409_0015_TW2818,T20260409_0015,2026-04-09,TW2818,1,Handbag,Small,Black,Carried
T20260409_0003_TW2818,T20260409_0003,2026-04-09,TW2818,1,Backpack,Large,Brown,Stationary
T20260409_0017_TW2818,T20260409_0017,2026-04-09,TW2818,1,Bag,Small,Black,Carried
T20260409_0012_TW2818,T20260409_0012,2026-04-09,TW2818,1,Handbag,Large,Green,Carried
T20260409_0020_TW2818,T20260409_0020,2026-04-09,TW2818,1,Bag,Small,White,Carried
T20260409_0006_TW2818,T20260409_0006,2026-04-09,TW2818,1,Handbag,Medium,Blue,Carried
T20260409_0001_TW2818,T20260409_0001,2026-04-09,TW2818,1,Box,Medium,Green,Stationary
T20260409_0004_TW2818,T20260409_0004,2026-04-09,TW2818,1,Box,Medium,Green,Stationary
T20260409_0014_TW2818,T20260409_0014,2026-04-09,TW2818,1,Handbag,Large,Red,Stationary
T20260409_0008_TW2818,T20260409_0008,2026-04-09,TW2818,1,Backpack,Medium,Black,Stationary
T20260409_0019_TW2818,T20260409_0019,2026-04-09,TW2818,1,Backpack,Medium,Black,Carried
T20260409_0011_TW2818,T20260409_0011,2026-04-09,TW2818,1,Suitcase,Medium,Blue,Carried
T20260409_0010_TW2819,T20260409_0010,2026-04-09,TW2819,1,Suitcase,Medium,Black,Carried
T20260409_0009_TW2819,T20260409_0009,2026-04-09,TW2819,1,Backpack,Small,Black,Carried
T20260409_0011_TW2819,T20260409_0011,2026-04-09,TW2819,1,Suitcase,Medium,Blue,Carried
T20260409_0020_TW2819,T20260409_0020,2026-04-09,TW2819,1,Bag,Small,White,Carried
T20260409_0007_TW2819,T20260409_0007,2026-04-09,TW2819,1,Backpack,Small,Blue,Carried
T20260409_0014_TW2819,T20260409_0014,2026-04-09,TW2819,1,Handbag,Large,Red,Stationary
T20260409_0016_TW2819,T20260409_0016,2026-04-09,TW2819,1,Bag,Medium,Red,Stationary
T20260409_0006_TW2819,T20260409_0006,2026-04-09,TW2819,1,Handbag,Medium,Blue,Stationary
T20260409_0017_TW2819,T20260409_0017,2026-04-09,TW2819,1,Bag,Small,Black,Carried
T20260409_0013_TW2819,T20260409_0013,2026-04-09,TW2819,1,Backpack,Small,Brown,Stationary
T20260409_0003_TW2819,T20260409_0003,2026-04-09,TW2819,1,Backpack,Large,Brown,Carried
T20260409_0002_TW2819,T20260409_0002,2026-04-09,TW2819,1,Box,Medium,White,Carried
T20260409_0019_TW2819,T20260409_0019,2026-04-09,TW2819,1,Backpack,Medium,Black,Stationary
T20260409_0012_TW2819,T20260409_0012,2026-04-09,TW2819,1,Handbag,Large,Green,Stationary
T20260409_0008_TW2819,T20260409_0008,2026-04-09,TW2819,1,Backpack,Medium,Black,Stationary
T20260409_0004_TW2819,T20260409_0004,2026-04-09,TW2819,1,Box,Medium,Green,Stationary
T20260409_0001_TW2819,T20260409_0001,2026-04-09,TW2819,1,Box,Medium,Green,Stationary
T20260409_0005_TW2819,T20260409_0005,2026-04-09,TW2819,1,Backpack,Medium,Black,Stationary
T20260409_0015_TW2819,T20260409_0015,2026-04-09,TW2819,1,Handbag,Small,Black,Stationary
T20260409_0018_TW2819,T20260409_0018,2026-04-09,TW2819,1,Backpack,Large,Gray,Stationary
T20260409_0016_TW2820,T20260409_0016,2026-04-09,TW2820,1,Bag,Medium,Red,Carried
T20260409_0002_TW2820,T20260409_0002,2026-04-09,TW2820,1,Box,Medium,White,Carried
T20260409_0001_TW2820,T20260409_0001,2026-04-09,TW2820,1,Box,Medium,Green,Stationary
T20260409_0013_TW2820,T20260409_0013,2026-04-09,TW2820,1,Backpack,Small,Brown,Carried
T20260409_0019_TW2820,T20260409_0019,2026-04-09,TW2820,1,Backpack,Medium,Black,Stationary
T20260409_0009_TW2820,T20260409_0009,2026-04-09,TW2820,1,Backpack,Small,Black,Stationary
T20260409_0012_TW2820,T20260409_0012,2026-04-09,TW2820,1,Handbag,Large,Green,Stationary
T20260409_0015_TW2820,T20260409_0015,2026-04-09,TW2820,1,Handbag,Small,Black,Stationary
T20260409_0018_TW2820,T20260409_0018,2026-04-09,TW2820,1,Backpack,Large,Gray,Stationary
T20260409_0010_TW2820,T20260409_0010,2026-04-09,TW2820,1,Suitcase,Medium,Black,Carried
T20260409_0006_TW2820,T20260409_0006,2026-04-09,TW2820,1,Handbag,Medium,Blue,Stationary
T20260409_0011_TW2820,T20260409_0011,2026-04-09,TW2820,1,Suitcase,Medium,Blue,Stationary
T20260409_0007_TW2820,T20260409_0007,2026-04-09,TW2820,1,Backpack,Small,Blue,Carried
T20260409_0017_TW2820,T20260409_0017,2026-04-09,TW2820,1,Bag,Small,Black,Carried
T20260409_0005_TW2820,T20260409_0005,2026-04-09,TW2820,1,Backpack,Medium,Black,Stationary
T20260409_0008_TW2820,T20260409_0008,2026-04-09,TW2820,1,Backpack,Medium,Black,Carried
T20260409_0020_TW2820,T20260409_0020,2026-04-09,TW2820,1,Bag,Small,White,Carried
T20260409_0003_TW2820,T20260409_0003,2026-04-09,TW2820,1,Backpack,Large,Brown,Stationary
T20260409_0004_TW2820,T20260409_0004,2026-04-09,TW2820,1,Box,Medium,Green,Carried
T20260409_0014_TW2820,T20260409_0014,2026-04-09,TW2820,1,Handbag,Large,Red,Carried
T20260409_0009_TW2821,T20260409_0009,2026-04-09,TW2821,1,Backpack,Small,Black,Carried
T20260409_0018_TW2821,T20260409_0018,2026-04-09,TW2821,1,Backpack,Large,Gray,Carried
T20260409_0007_TW2821,T20260409_0007,2026-04-09,TW2821,1,Backpack,Small,Blue,Carried
T20260409_0001_TW2821,T20260409_0001,2026-04-09,TW2821,1,Box,Medium,Green,Stationary
T20260409_0006_TW2821,T20260409_0006,2026-04-09,TW2821,1,Handbag,Medium,Blue,Carried
T20260409_0019_TW2821,T20260409_0019,2026-04-09,TW2821,1,Backpack,Medium,Black,Stationary
T20260409_0003_TW2821,T20260409_0003,2026-04-09,TW2821,1,Backpack,Large,Brown,Stationary
T20260409_0015_TW2821,T20260409_0015,2026-04-09,TW2821,1,Handbag,Small,Black,Carried
T20260409_0004_TW2821,T20260409_0004,2026-04-09,TW2821,1,Box,Medium,Green,Stationary
T20260409_0010_TW2821,T20260409_0010,2026-04-09,TW2821,1,Suitcase,Medium,Black,Stationary
T20260409_0002_TW2821,T20260409_0002,2026-04-09,TW2821,1,Box,Medium,White,Stationary
T20260409_0005_TW2821,T20260409_0005,2026-04-09,TW2821,1,Backpack,Medium,Black,Carried
