entity_tw_id,ts_start,ts_end,video_id,camera_id,location_id
T20260409_0011_TW2752,2026-04-09 07:38:41,2026-04-09 07:38:43,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2753,2026-04-09 07:38:55,2026-04-09 07:38:58,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2754,2026-04-09 07:39:01,2026-04-09 07:39:08,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2755,2026-04-09 07:39:11,2026-04-09 07:39:19,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2756,2026-04-09 07:39:25,2026-04-09 07:39:26,V_C001_20260409_073500,C001,L001
T20260409_0011_TW2757,2026-04-09 07:39:31,2026-04-09 07:39:35,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2758,2026-04-09 07:39:44,2026-04-09 07:39:45,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2759,2026-04-09 07:39:51,2026-04-09 07:39:59,V_C002_20260409_073500,C002,L001
T20260409_0011_TW2760,2026-04-09 07:40:00,2026-04-09 07:40:07,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2761,2026-04-09 07:40:13,2026-04-09 07:40:15,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2762,2026-04-09 07:40:26,2026-04-09 07:40:28,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2763,2026-04-09 07:40:30,2026-04-09 07:40:35,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2764,2026-04-09 07:40:40,2026-04-09 07:40:42,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2765,2026-04-09 07:40:51,2026-04-09 07:40:55,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2766,2026-04-09 07:41:02,2026-04-09 07:41:08,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2767,2026-04-09 07:41:11,2026-04-09 07:41:12,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2768,2026-04-09 07:41:21,2026-04-09 07:41:26,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2769,2026-04-09 07:41:33,2026-04-09 07:41:39,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2770,2026-04-09 07:41:42,2026-04-09 07:41:47,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2771,2026-04-09 07:41:51,2026-04-09 07:41:56,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2772,2026-04-09 07:42:00,2026-04-09 07:42:02,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2773,2026-04-09 07:42:13,2026-04-09 07:42:20,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2774,2026-04-09 07:42:21,2026-04-09 07:42:23,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2775,2026-04-09 07:42:31,2026-04-09 07:42:36,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2776,2026-04-09 07:42:45,2026-04-09 07:42:49,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2777,2026-04-09 07:42:51,2026-04-09 07:42:57,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2778,2026-04-09 07:43:00,2026-04-09 07:43:07,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2779,2026-04-09 07:43:12,2026-04-09 07:43:19,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2780,2026-04-09 07:43:22,2026-04-09 07:43:30,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2781,2026-04-09 07:43:33,2026-04-09 07:43:34,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2782,2026-04-09 07:43:41,2026-04-09 07:43:43,V_C003_20260409_074000,C003,L002
T20260409_0011_TW2783,2026-04-09 07:43:54,2026-04-09 07:43:55,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2784,2026-04-09 07:44:00,2026-04-09 07:44:02,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2785,2026-04-09 07:44:16,2026-04-09 07:44:18,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2786,2026-04-09 07:44:20,2026-04-09 07:44:25,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2787,2026-04-09 07:44:31,2026-04-09 07:44:33,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2788,2026-04-09 07:44:44,2026-04-09 07:44:48,V_C002_20260409_074000,C002,L001
T20260409_0011_TW2789,2026-04-09 07:44:58,2026-04-09 07:44:59,V_C001_20260409_074000,C001,L001
T20260409_0011_TW2790,2026-04-09 07:45:03,2026-04-09 07:45:08,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2791,2026-04-09 07:45:10,2026-04-09 07:45:17,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2792,2026-04-09 07:45:26,2026-04-09 07:45:29,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2793,2026-04-09 07:45:37,2026-04-09 07:45:40,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2794,2026-04-09 07:45:42,2026-04-09 07:45:47,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2795,2026-04-09 07:45:53,2026-04-09 07:45:58,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2796,2026-04-09 07:46:00,2026-04-09 07:46:05,V_C002_20260409_074500,C002,L001
T20260409_0011_TW2797,2026-04-09 07:46:14,2026-04-09 07:46:20,V_C002_20260409_074500,C002,L001
T20260409_0011_TW2798,2026-04-09 07:46:28,2026-04-09 07:46:29,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2799,2026-04-09 07:46:30,2026-04-09 07:46:34,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2800,2026-04-09 07:46:42,2026-04-09 07:46:44,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2801,2026-04-09 07:46:51,2026-04-09 07:46:54,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2802,2026-04-09 07:47:03,2026-04-09 07:47:04,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2803,2026-04-09 07:47:18,2026-04-09 07:47:19,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2804,2026-04-09 07:47:20,2026-04-09 07:47:28,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2805,2026-04-09 07:47:35,2026-04-09 07:47:40,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2806,2026-04-09 07:47:40,2026-04-09 07:47:47,V_C002_20260409_074500,C002,L001
T20260409_0011_TW2807,2026-04-09 07:47:55,2026-04-09 07:48:00,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2808,2026-04-09 07:48:00,2026-04-09 07:48:01,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2809,2026-04-09 07:48:11,2026-04-09 07:48:15,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2810,2026-04-09 07:48:25,2026-04-09 07:48:29,V_C002_20260409_074500,C002,L001
T20260409_0011_TW2811,2026-04-09 07:48:32,2026-04-09 07:48:39,V_C002_20260409_074500,C002,L001
T20260409_0011_TW2812,2026-04-09 07:48:40,2026-04-09 07:48:47,V_C003_20260409_074500,C003,L002
T20260409_0011_TW2813,2026-04-09 07:48:50,2026-04-09 07:48:54,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2814,2026-04-09 07:49:01,2026-04-09 07:49:07,V_C002_20260409_074500,C002,L001
T20260409_0011_TW2815,2026-04-09 07:49:13,2026-04-09 07:49:18,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2816,2026-04-09 07:49:27,2026-04-09 07:49:30,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2817,2026-04-09 07:49:36,2026-04-09 07:49:38,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2818,2026-04-09 07:49:44,2026-04-09 07:49:50,V_C002_20260409_074500,C002,L001
T20260409_0011_TW2819,2026-04-09 07:49:50,2026-04-09 07:49:52,V_C001_20260409_074500,C001,L001
T20260409_0011_TW2820,2026-04-09 07:50:07,2026-04-09 07:50:09,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2821,2026-04-09 07:50:11,2026-04-09 07:50:16,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2822,2026-04-09 07:50:25,2026-04-09 07:50:29,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2823,2026-04-09 07:50:32,2026-04-09 07:50:40,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2824,2026-04-09 07:50:42,2026-04-09 07:50:50,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2825,2026-04-09 07:50:50,2026-04-09 07:50:53,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2826,2026-04-09 07:51:03,2026-04-09 07:51:08,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2827,2026-04-09 07:51:13,2026-04-09 07:51:20,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2828,2026-04-09 07:51:25,2026-04-09 07:51:29,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2829,2026-04-09 07:51:31,2026-04-09 07:51:33,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2830,2026-04-09 07:51:40,2026-04-09 07:51:42,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2831,2026-04-09 07:51:54,2026-04-09 07:52:00,V_C003_20260409_075000,C003,L002
T20260409_0011_TW2832,2026-04-09 07:52:00,2026-04-09 07:52:06,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2833,2026-04-09 07:52:11,2026-04-09 07:52:15,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2834,2026-04-09 07:52:23,2026-04-09 07:52:28,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2835,2026-04-09 07:52:31,2026-04-09 07:52:36,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2836,2026-04-09 07:52:44,2026-04-09 07:52:46,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2837,2026-04-09 07:52:50,2026-04-09 07:52:53,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2838,2026-04-09 07:53:03,2026-04-09 07:53:10,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2839,2026-04-09 07:53:15,2026-04-09 07:53:19,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2840,2026-04-09 07:53:25,2026-04-09 07:53:28,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2841,2026-04-09 07:53:32,2026-04-09 07:53:33,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2842,2026-04-09 07:53:40,2026-04-09 07:53:48,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2843,2026-04-09 07:53:56,2026-04-09 07:53:58,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2844,2026-04-09 07:54:01,2026-04-09 07:54:04,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2845,2026-04-09 07:54:15,2026-04-09 07:54:19,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2846,2026-04-09 07:54:27,2026-04-09 07:54:29,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2847,2026-04-09 07:54:34,2026-04-09 07:54:36,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2848,2026-04-09 07:54:40,2026-04-09 07:54:47,V_C002_20260409_075000,C002,L001
T20260409_0011_TW2849,2026-04-09 07:54:51,2026-04-09 07:54:57,V_C001_20260409_075000,C001,L001
T20260409_0011_TW2850,2026-04-09 07:55:06,2026-04-09 07:55:08,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2851,2026-04-09 07:55:11,2026-04-09 07:55:16,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2852,2026-04-09 07:55:26,2026-04-09 07:55:30,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2853,2026-04-09 07:55:34,2026-04-09 07:55:39,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2854,2026-04-09 07:55:40,2026-04-09 07:55:42,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2855,2026-04-09 07:55:52,2026-04-09 07:55:53,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2856,2026-04-09 07:56:03,2026-04-09 07:56:05,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2857,2026-04-09 07:56:15,2026-04-09 07:56:20,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2858,2026-04-09 07:56:21,2026-04-09 07:56:28,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2859,2026-04-09 07:56:32,2026-04-09 07:56:35,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2860,2026-04-09 07:56:44,2026-04-09 07:56:50,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2861,2026-04-09 07:56:50,2026-04-09 07:56:53,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2862,2026-04-09 07:57:01,2026-04-09 07:57:02,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2863,2026-04-09 07:57:10,2026-04-09 07:57:11,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2864,2026-04-09 07:57:24,2026-04-09 07:57:28,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2865,2026-04-09 07:57:35,2026-04-09 07:57:40,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2866,2026-04-09 07:57:43,2026-04-09 07:57:44,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2867,2026-04-09 07:57:55,2026-04-09 07:57:57,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2868,2026-04-09 07:58:02,2026-04-09 07:58:05,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2869,2026-04-09 07:58:15,2026-04-09 07:58:19,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2870,2026-04-09 07:58:21,2026-04-09 07:58:25,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2871,2026-04-09 07:58:32,2026-04-09 07:58:38,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2872,2026-04-09 07:58:44,2026-04-09 07:58:47,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2873,2026-04-09 07:58:51,2026-04-09 07:58:56,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2874,2026-04-09 07:59:05,2026-04-09 07:59:08,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2875,2026-04-09 07:59:14,2026-04-09 07:59:18,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2876,2026-04-09 07:59:25,2026-04-09 07:59:27,V_C001_20260409_075500,C001,L001
T20260409_0011_TW2877,2026-04-09 07:59:32,2026-04-09 07:59:34,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2878,2026-04-09 07:59:40,2026-04-09 07:59:48,V_C002_20260409_075500,C002,L001
T20260409_0011_TW2879,2026-04-09 07:59:50,2026-04-09 07:59:55,V_C001_20260409_075500,C001,L001
T20260409_0012_TW2520,2026-04-09 07:00:00,2026-04-09 07:00:01,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2521,2026-04-09 07:00:13,2026-04-09 07:00:18,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2522,2026-04-09 07:00:20,2026-04-09 07:00:24,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2523,2026-04-09 07:00:30,2026-04-09 07:00:34,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2524,2026-04-09 07:00:44,2026-04-09 07:00:49,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2525,2026-04-09 07:00:52,2026-04-09 07:00:54,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2526,2026-04-09 07:01:01,2026-04-09 07:01:08,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2527,2026-04-09 07:01:14,2026-04-09 07:01:20,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2528,2026-04-09 07:01:25,2026-04-09 07:01:26,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2529,2026-04-09 07:01:38,2026-04-09 07:01:40,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2530,2026-04-09 07:01:44,2026-04-09 07:01:46,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2531,2026-04-09 07:01:50,2026-04-09 07:01:56,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2532,2026-04-09 07:02:03,2026-04-09 07:02:10,V_C002_20260409_070000,C002,L001
T20260409_0012_TW2533,2026-04-09 07:02:15,2026-04-09 07:02:20,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2534,2026-04-09 07:02:24,2026-04-09 07:02:26,V_C002_20260409_070000,C002,L001
T20260409_0012_TW2535,2026-04-09 07:02:31,2026-04-09 07:02:38,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2536,2026-04-09 07:02:45,2026-04-09 07:02:46,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2537,2026-04-09 07:02:54,2026-04-09 07:02:58,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2538,2026-04-09 07:03:01,2026-04-09 07:03:09,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2539,2026-04-09 07:03:11,2026-04-09 07:03:16,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2540,2026-04-09 07:03:21,2026-04-09 07:03:22,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2541,2026-04-09 07:03:32,2026-04-09 07:03:33,V_C002_20260409_070000,C002,L001
T20260409_0012_TW2542,2026-04-09 07:03:44,2026-04-09 07:03:49,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2543,2026-04-09 07:03:50,2026-04-09 07:03:58,V_C003_20260409_070000,C003,L002
T20260409_0012_TW2544,2026-04-09 07:04:02,2026-04-09 07:04:10,V_C002_20260409_070000,C002,L001
T20260409_0012_TW2545,2026-04-09 07:04:16,2026-04-09 07:04:19,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2546,2026-04-09 07:04:23,2026-04-09 07:04:27,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2547,2026-04-09 07:04:30,2026-04-09 07:04:34,V_C003_20260409_070000,C003,L002
T20260409_0012_TW2548,2026-04-09 07:04:41,2026-04-09 07:04:42,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2549,2026-04-09 07:04:51,2026-04-09 07:04:57,V_C001_20260409_070000,C001,L001
T20260409_0012_TW2550,2026-04-09 07:05:00,2026-04-09 07:05:06,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2551,2026-04-09 07:05:12,2026-04-09 07:05:16,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2552,2026-04-09 07:05:27,2026-04-09 07:05:30,V_C003_20260409_070500,C003,L002
T20260409_0012_TW2553,2026-04-09 07:05:31,2026-04-09 07:05:34,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2554,2026-04-09 07:05:42,2026-04-09 07:05:50,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2555,2026-04-09 07:05:55,2026-04-09 07:05:59,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2556,2026-04-09 07:06:04,2026-04-09 07:06:05,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2557,2026-04-09 07:06:10,2026-04-09 07:06:17,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2558,2026-04-09 07:06:20,2026-04-09 07:06:27,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2559,2026-04-09 07:06:30,2026-04-09 07:06:37,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2560,2026-04-09 07:06:41,2026-04-09 07:06:48,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2561,2026-04-09 07:06:53,2026-04-09 07:06:59,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2562,2026-04-09 07:07:03,2026-04-09 07:07:10,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2563,2026-04-09 07:07:19,2026-04-09 07:07:20,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2564,2026-04-09 07:07:24,2026-04-09 07:07:27,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2565,2026-04-09 07:07:34,2026-04-09 07:07:38,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2566,2026-04-09 07:07:44,2026-04-09 07:07:48,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2567,2026-04-09 07:07:53,2026-04-09 07:07:54,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2568,2026-04-09 07:08:00,2026-04-09 07:08:08,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2569,2026-04-09 07:08:10,2026-04-09 07:08:17,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2570,2026-04-09 07:08:20,2026-04-09 07:08:28,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2571,2026-04-09 07:08:32,2026-04-09 07:08:35,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2572,2026-04-09 07:08:45,2026-04-09 07:08:49,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2573,2026-04-09 07:08:55,2026-04-09 07:08:58,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2574,2026-04-09 07:09:00,2026-04-09 07:09:06,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2575,2026-04-09 07:09:13,2026-04-09 07:09:19,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2576,2026-04-09 07:09:27,2026-04-09 07:09:29,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2577,2026-04-09 07:09:31,2026-04-09 07:09:32,V_C002_20260409_070500,C002,L001
T20260409_0012_TW2578,2026-04-09 07:09:47,2026-04-09 07:09:49,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2579,2026-04-09 07:09:53,2026-04-09 07:09:56,V_C001_20260409_070500,C001,L001
T20260409_0012_TW2580,2026-04-09 07:10:05,2026-04-09 07:10:08,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2581,2026-04-09 07:10:13,2026-04-09 07:10:16,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2582,2026-04-09 07:10:21,2026-04-09 07:10:24,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2583,2026-04-09 07:10:33,2026-04-09 07:10:39,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2584,2026-04-09 07:10:44,2026-04-09 07:10:46,V_C002_20260409_071000,C002,L001
T20260409_0012_TW2585,2026-04-09 07:10:51,2026-04-09 07:10:57,V_C002_20260409_071000,C002,L001
T20260409_0012_TW2586,2026-04-09 07:11:03,2026-04-09 07:11:07,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2587,2026-04-09 07:11:11,2026-04-09 07:11:19,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2588,2026-04-09 07:11:21,2026-04-09 07:11:24,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2589,2026-04-09 07:11:35,2026-04-09 07:11:39,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2590,2026-04-09 07:11:43,2026-04-09 07:11:49,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2591,2026-04-09 07:11:51,2026-04-09 07:11:58,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2592,2026-04-09 07:12:04,2026-04-09 07:12:10,V_C002_20260409_071000,C002,L001
T20260409_0012_TW2593,2026-04-09 07:12:15,2026-04-09 07:12:19,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2594,2026-04-09 07:12:20,2026-04-09 07:12:25,V_C002_20260409_071000,C002,L001
T20260409_0012_TW2595,2026-04-09 07:12:31,2026-04-09 07:12:39,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2596,2026-04-09 07:12:43,2026-04-09 07:12:46,V_C002_20260409_071000,C002,L001
T20260409_0012_TW2597,2026-04-09 07:12:53,2026-04-09 07:12:59,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2598,2026-04-09 07:13:02,2026-04-09 07:13:09,V_C003_20260409_071000,C003,L002
T20260409_0012_TW2599,2026-04-09 07:13:17,2026-04-09 07:13:18,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2600,2026-04-09 07:13:22,2026-04-09 07:13:29,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2601,2026-04-09 07:13:30,2026-04-09 07:13:34,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2602,2026-04-09 07:13:41,2026-04-09 07:13:45,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2603,2026-04-09 07:13:52,2026-04-09 07:14:00,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2604,2026-04-09 07:14:00,2026-04-09 07:14:05,V_C003_20260409_071000,C003,L002
T20260409_0012_TW2605,2026-04-09 07:14:10,2026-04-09 07:14:11,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2606,2026-04-09 07:14:24,2026-04-09 07:14:27,V_C001_20260409_071000,C001,L001
T20260409_0012_TW2607,2026-04-09 07:14:31,2026-04-09 07:14:37,V_C002_20260409_071000,C002,L001
T20260409_0012_TW2608,2026-04-09 07:14:42,2026-04-09 07:14:45,V_C002_20260409_071000,C002,L001
T20260409_0012_TW2609,2026-04-09 07:14:52,2026-04-09 07:15:00,V_C002_20260409_071000,C002,L001
T20260409_0012_TW2610,2026-04-09 07:15:00,2026-04-09 07:15:04,V_C002_20260409_071500,C002,L001
T20260409_0012_TW2611,2026-04-09 07:15:12,2026-04-09 07:15:16,V_C001_20260409_071500,C001,L001
T20260409_0012_TW2612,2026-04-09 07:15:20,2026-04-09 07:15:24,V_C002_20260409_071500,C002,L001
T20260409_0012_TW2613,2026-04-09 07:15:32,2026-04-09 07:15:34,V_C002_20260409_071500,C002,L001
T20260409_0012_TW2614,2026-04-09 07:15:44,2026-04-09 07:15:50,V_C001_20260409_071500,C001,L001
T20260409_0012_TW2615,2026-04-09 07:15:52,2026-04-09 07:16:00,V_C001_20260409_071500,C001,L001
T20260409_0012_TW2616,2026-04-09 07:16:04,2026-04-09 07:16:09,V_C002_20260409_071500,C002,L001
T20260409_0012_TW2617,2026-04-09 07:16:16,2026-04-09 07:16:19,V_C002_20260409_071500,C002,L001
T20260409_0012_TW2618,2026-04-09 07:16:21,2026-04-09 07:16:28,V_C001_20260409_071500,C001,L001
T20260409_0012_TW2619,2026-04-09 07:16:33,2026-04-09 07:16:39,V_C001_20260409_071500,C001,L001
T20260409_0012_TW2620,2026-04-09 07:16:42,2026-04-09 07:16:45,V_C002_20260409_071500,C002,L001
